,CSD,BOROUGH,SCHOOL CODE,SCHOOL NAME,GRADE ,PROGRAM TYPE,CORE SUBJECT (MS CORE and 9-12 ONLY),CORE COURSE (MS CORE and 9-12 ONLY),SERVICE CATEGORY(K-9* ONLY),NUMBER OF STUDENTS / SEATS FILLED,NUMBER OF SECTIONS,AVERAGE CLASS SIZE,SIZE OF SMALLEST CLASS,SIZE OF LARGEST CLASS,DATA SOURCE,SCHOOLWIDE PUPIL-TEACHER RATIO,padded_csd,DBN
5799,8,X,X119,P.S. 119,01,CTT,-,-,-,25.0,1.0,25.0,25.0,25.0,ATS,,08,08X119
5800,7,X,X495,University Heights Secondary School,09-12,GEN ED,SOCIAL STUDIES,Global History & Geography,-,179.0,7.0,25.6,19.0,30.0,STARS,,07,07X495
5801,7,X,X495,University Heights Secondary School,09-12,GEN ED,SOCIAL STUDIES,US History & Government,-,189.0,6.0,31.5,26.0,35.0,STARS,,07,07X495
5802,7,X,X495,University Heights Secondary School,09-12,GEN ED,SOCIAL STUDIES,Participation in Government,-,61.0,2.0,30.5,30.0,31.0,STARS,,07,07X495
5803,7,X,X495,University Heights Secondary School,,,,,,,,,,,,19.6,07,07X495
5804,7,X,X500,Hostos-Lincoln Academy of Science,06,GEN ED,-,-,-,50.0,2.0,25.0,24.0,26.0,ATS,,07,07X500
5805,7,X,X500,Hostos-Lincoln Academy of Science,06,CTT,-,-,-,25.0,1.0,25.0,25.0,25.0,ATS,,07,07X500
5806,7,X,X500,Hostos-Lincoln Academy of Science,07,GEN ED,-,-,-,54.0,2.0,27.0,25.0,29.0,ATS,,07,07X500
5807,7,X,X500,Hostos-Lincoln Academy of Science,07,CTT,-,-,-,28.0,1.0,28.0,28.0,28.0,ATS,,07,07X500
5808,7,X,X500,Hostos-Lincoln Academy of Science,08,GEN ED,-,-,-,50.0,2.0,25.0,24.0,26.0,ATS,,07,07X500
5809,7,X,X500,Hostos-Lincoln Academy of Science,08,CTT,-,-,-,24.0,1.0,24.0,24.0,24.0,ATS,,07,07X500
5810,7,X,X500,Hostos-Lincoln Academy of Science,0K-09,SPEC ED,-,-,12:1,23.0,2.0,11.5,10.0,13.0,ATS,,07,07X500
5811,7,X,X500,Hostos-Lincoln Academy of Science,MS Core,GEN ED,ENGLISH,MS English Core,-,192.0,10.0,19.2,16.0,22.0,STARS,,07,07X500
5812,7,X,X500,Hostos-Lincoln Academy of Science,MS Core,GEN ED,MATH,MS Math Core,-,193.0,10.0,19.3,16.0,22.0,STARS,,07,07X500
5813,7,X,X500,Hostos-Lincoln Academy of Science,MS Core,GEN ED,SCIENCE,MS Science Core,-,192.0,10.0,19.2,16.0,22.0,STARS,,07,07X500
5814,7,X,X500,Hostos-Lincoln Academy of Science,MS Core,GEN ED,SOCIAL STUDIES,MS Social Studies Core,-,192.0,10.0,19.2,16.0,22.0,STARS,,07,07X500
5815,7,X,X500,Hostos-Lincoln Academy of Science,MS Core,CTT,ENGLISH,MS English Core,-,40.0,2.0,20.0,19.0,21.0,STARS,,07,07X500
5816,7,X,X500,Hostos-Lincoln Academy of Science,MS Core,CTT,MATH,MS Math Core,-,37.0,2.0,18.5,18.0,19.0,STARS,,07,07X500
5817,7,X,X500,Hostos-Lincoln Academy of Science,MS Core,CTT,SCIENCE,MS Science Core,-,40.0,2.0,20.0,19.0,21.0,STARS,,07,07X500
5818,7,X,X500,Hostos-Lincoln Academy of Science,MS Core,CTT,SOCIAL STUDIES,MS Social Studies Core,-,40.0,2.0,20.0,19.0,21.0,STARS,,07,07X500
5819,7,X,X500,Hostos-Lincoln Academy of Science,MS Core,SPEC ED,ENGLISH,MS English Core,-,22.0,2.0,11.0,10.0,12.0,STARS,,07,07X500
5820,7,X,X500,Hostos-Lincoln Academy of Science,MS Core,SPEC ED,MATH,MS Math Core,-,24.0,2.0,12.0,10.0,14.0,STARS,,07,07X500
5821,7,X,X500,Hostos-Lincoln Academy of Science,MS Core,SPEC ED,SCIENCE,MS Science Core,-,22.0,2.0,11.0,10.0,12.0,STARS,,07,07X500
5822,7,X,X500,Hostos-Lincoln Academy of Science,MS Core,SPEC ED,SOCIAL STUDIES,MS Social Studies Core,-,22.0,2.0,11.0,10.0,12.0,STARS,,07,07X500
5823,7,X,X500,Hostos-Lincoln Academy of Science,09-12,GEN ED,ENGLISH,English 9,-,66.0,3.0,22.0,21.0,23.0,STARS,,07,07X500
5824,7,X,X500,Hostos-Lincoln Academy of Science,09-12,GEN ED,ENGLISH,English 10,-,104.0,5.0,20.8,13.0,34.0,STARS,,07,07X500
5825,7,X,X500,Hostos-Lincoln Academy of Science,09-12,GEN ED,ENGLISH,English 11,-,42.0,3.0,14.0,11.0,17.0,STARS,,07,07X500
5826,7,X,X500,Hostos-Lincoln Academy of Science,09-12,GEN ED,ENGLISH,English 12,-,23.0,1.0,23.0,23.0,23.0,STARS,,07,07X500
5827,7,X,X500,Hostos-Lincoln Academy of Science,09-12,GEN ED,ENGLISH,MS English Core,-,75.0,5.0,15.0,11.0,18.0,STARS,,07,07X500
5828,7,X,X500,Hostos-Lincoln Academy of Science,09-12,GEN ED,ENGLISH,Other English,-,21.0,1.0,21.0,21.0,21.0,STARS,,07,07X500
5829,7,X,X500,Hostos-Lincoln Academy of Science,09-12,GEN ED,MATH,Integrated Algebra,-,56.0,2.0,28.0,27.0,29.0,STARS,,07,07X500
5830,7,X,X500,Hostos-Lincoln Academy of Science,09-12,GEN ED,MATH,Geometry,-,94.0,4.0,23.5,20.0,27.0,STARS,,07,07X500
5831,7,X,X500,Hostos-Lincoln Academy of Science,09-12,GEN ED,MATH,Other Math,-,87.0,4.0,21.8,15.0,25.0,STARS,,07,07X500
5832,7,X,X500,Hostos-Lincoln Academy of Science,09-12,GEN ED,SCIENCE,Earth Science,-,149.0,6.0,24.8,24.0,25.0,STARS,,07,07X500
5833,7,X,X500,Hostos-Lincoln Academy of Science,09-12,GEN ED,SCIENCE,Living Environment,-,144.0,6.0,24.0,23.0,25.0,STARS,,07,07X500
5834,8,X,X119,P.S. 119,02,GEN ED,-,-,-,133.0,6.0,22.2,22.0,23.0,ATS,,08,08X119
5835,7,X,X500,Hostos-Lincoln Academy of Science,09-12,GEN ED,SCIENCE,Chemistry,-,120.0,6.0,20.0,12.0,26.0,STARS,,07,07X500
5836,7,X,X500,Hostos-Lincoln Academy of Science,09-12,GEN ED,SCIENCE,Physics,-,14.0,1.0,14.0,14.0,14.0,STARS,,07,07X500
5837,7,X,X500,Hostos-Lincoln Academy of Science,09-12,GEN ED,SCIENCE,Other Science,-,139.0,5.0,27.8,27.0,31.0,STARS,,07,07X500
5838,7,X,X500,Hostos-Lincoln Academy of Science,09-12,GEN ED,SOCIAL STUDIES,Global History & Geography,-,161.0,6.0,26.8,25.0,29.0,STARS,,07,07X500
5839,7,X,X500,Hostos-Lincoln Academy of Science,09-12,GEN ED,SOCIAL STUDIES,US History & Government,-,81.0,4.0,20.3,17.0,25.0,STARS,,07,07X500
5840,7,X,X500,Hostos-Lincoln Academy of Science,09-12,GEN ED,SOCIAL STUDIES,Participation in Government,-,49.0,4.0,12.3,10.0,16.0,STARS,,07,07X500
5841,7,X,X500,Hostos-Lincoln Academy of Science,09-12,GEN ED,SOCIAL STUDIES,Other Social Studies,-,76.0,3.0,25.3,24.0,27.0,STARS,,07,07X500
5842,7,X,X500,Hostos-Lincoln Academy of Science,09-12,CTT,ENGLISH,English 9,-,25.0,1.0,25.0,25.0,25.0,STARS,,07,07X500
5843,7,X,X500,Hostos-Lincoln Academy of Science,09-12,CTT,MATH,Integrated Algebra,-,28.0,1.0,28.0,28.0,28.0,STARS,,07,07X500
5844,7,X,X500,Hostos-Lincoln Academy of Science,09-12,CTT,SCIENCE,Living Environment,-,46.0,2.0,23.0,23.0,23.0,STARS,,07,07X500
5845,7,X,X500,Hostos-Lincoln Academy of Science,09-12,CTT,SOCIAL STUDIES,Global History & Geography,-,44.0,2.0,22.0,22.0,22.0,STARS,,07,07X500
5846,7,X,X500,Hostos-Lincoln Academy of Science,09-12,SPEC ED,ENGLISH,MS English Core,-,10.0,1.0,10.0,10.0,10.0,STARS,,07,07X500
5847,7,X,X500,Hostos-Lincoln Academy of Science,,,,,,,,,,,,17.2,07,07X500
5848,7,X,X520,Foreign Language Academy of Global Studies,09-12,GEN ED,ENGLISH,English 9,-,46.0,2.0,23.0,21.0,25.0,STARS,,07,07X520
5849,7,X,X520,Foreign Language Academy of Global Studies,09-12,GEN ED,ENGLISH,English 10,-,86.0,3.0,28.7,26.0,30.0,STARS,,07,07X520
5850,7,X,X520,Foreign Language Academy of Global Studies,09-12,GEN ED,ENGLISH,English 11,-,110.0,4.0,27.5,22.0,33.0,STARS,,07,07X520
5851,7,X,X520,Foreign Language Academy of Global Studies,09-12,GEN ED,ENGLISH,English 12,-,77.0,4.0,19.3,18.0,21.0,STARS,,07,07X520
5852,7,X,X520,Foreign Language Academy of Global Studies,09-12,GEN ED,ENGLISH,MS English Core,-,46.0,2.0,23.0,21.0,25.0,STARS,,07,07X520
5853,7,X,X520,Foreign Language Academy of Global Studies,09-12,GEN ED,ENGLISH,Other English,-,67.0,3.0,22.3,20.0,24.0,STARS,,07,07X520
5854,7,X,X520,Foreign Language Academy of Global Studies,09-12,GEN ED,MATH,Integrated Algebra,-,170.0,8.0,21.3,16.0,30.0,STARS,,07,07X520
5855,7,X,X520,Foreign Language Academy of Global Studies,09-12,GEN ED,MATH,Geometry,-,51.0,2.0,25.5,24.0,27.0,STARS,,07,07X520
5856,7,X,X520,Foreign Language Academy of Global Studies,09-12,GEN ED,MATH,Other Math,-,69.0,4.0,17.3,12.0,23.0,STARS,,07,07X520
5857,7,X,X520,Foreign Language Academy of Global Studies,09-12,GEN ED,SCIENCE,Earth Science,-,112.0,5.0,22.4,11.0,29.0,STARS,,07,07X520
5858,7,X,X520,Foreign Language Academy of Global Studies,09-12,GEN ED,SCIENCE,Living Environment,-,269.0,13.0,20.7,15.0,25.0,STARS,,07,07X520
5859,7,X,X520,Foreign Language Academy of Global Studies,09-12,GEN ED,SCIENCE,Chemistry,-,70.0,4.0,17.5,16.0,19.0,STARS,,07,07X520
5860,7,X,X520,Foreign Language Academy of Global Studies,09-12,GEN ED,SCIENCE,Physics,-,48.0,3.0,16.0,11.0,24.0,STARS,,07,07X520
5861,7,X,X520,Foreign Language Academy of Global Studies,09-12,GEN ED,SOCIAL STUDIES,Global History & Geography,-,147.0,5.0,29.4,27.0,32.0,STARS,,07,07X520
5862,7,X,X520,Foreign Language Academy of Global Studies,09-12,GEN ED,SOCIAL STUDIES,US History & Government,-,122.0,4.0,30.5,26.0,33.0,STARS,,07,07X520
5863,7,X,X520,Foreign Language Academy of Global Studies,09-12,GEN ED,SOCIAL STUDIES,Participation in Government,-,81.0,3.0,27.0,23.0,32.0,STARS,,07,07X520
5864,7,X,X520,Foreign Language Academy of Global Studies,09-12,SPEC ED,ENGLISH,English 9,-,14.0,1.0,14.0,14.0,14.0,STARS,,07,07X520
5865,7,X,X520,Foreign Language Academy of Global Studies,09-12,SPEC ED,ENGLISH,English 10,-,9.0,1.0,9.0,9.0,9.0,STARS,,07,07X520
5866,7,X,X520,Foreign Language Academy of Global Studies,09-12,SPEC ED,ENGLISH,English 11,-,12.0,1.0,12.0,12.0,12.0,STARS,,07,07X520
5867,7,X,X520,Foreign Language Academy of Global Studies,09-12,SPEC ED,ENGLISH,English 12,-,7.0,1.0,7.0,7.0,7.0,STARS,,07,07X520
5868,7,X,X520,Foreign Language Academy of Global Studies,09-12,SPEC ED,ENGLISH,MS English Core,-,14.0,1.0,14.0,14.0,14.0,STARS,,07,07X520
5869,7,X,X520,Foreign Language Academy of Global Studies,09-12,SPEC ED,ENGLISH,Other English,-,21.0,2.0,10.5,8.0,13.0,STARS,,07,07X520
5870,7,X,X520,Foreign Language Academy of Global Studies,09-12,SPEC ED,MATH,Other Math,-,38.0,4.0,9.5,8.0,11.0,STARS,,07,07X520
5871,7,X,X520,Foreign Language Academy of Global Studies,09-12,SPEC ED,SCIENCE,Earth Science,-,12.0,1.0,12.0,12.0,12.0,STARS,,07,07X520
5872,7,X,X520,Foreign Language Academy of Global Studies,09-12,SPEC ED,SCIENCE,Living Environment,-,40.0,4.0,10.0,7.0,13.0,STARS,,07,07X520
5873,7,X,X520,Foreign Language Academy of Global Studies,09-12,SPEC ED,SCIENCE,Other Science,-,12.0,1.0,12.0,12.0,12.0,STARS,,07,07X520
5874,7,X,X520,Foreign Language Academy of Global Studies,09-12,SPEC ED,SOCIAL STUDIES,Global History & Geography,-,31.0,3.0,10.3,7.0,13.0,STARS,,07,07X520
5875,7,X,X520,Foreign Language Academy of Global Studies,09-12,SPEC ED,SOCIAL STUDIES,US History & Government,-,10.0,1.0,10.0,10.0,10.0,STARS,,07,07X520
5876,7,X,X520,Foreign Language Academy of Global Studies,09-12,SPEC ED,SOCIAL STUDIES,Participation in Government,-,7.0,1.0,7.0,7.0,7.0,STARS,,07,07X520
5877,7,X,X520,Foreign Language Academy of Global Studies,09-12,SPEC ED,SOCIAL STUDIES,Other Social Studies,-,7.0,1.0,7.0,7.0,7.0,STARS,,07,07X520
5878,7,X,X520,Foreign Language Academy of Global Studies,,,,,,,,,,,,13.0,07,07X520
5879,7,X,X527,Bronx Leadership Academy II High School,09-12,GEN ED,ENGLISH,English 9,-,102.0,4.0,25.5,23.0,28.0,STARS,,07,07X527
5880,7,X,X527,Bronx Leadership Academy II High School,09-12,GEN ED,ENGLISH,English 10,-,45.0,2.0,22.5,19.0,26.0,STARS,,07,07X527
5881,7,X,X527,Bronx Leadership Academy II High School,09-12,GEN ED,ENGLISH,English 11,-,48.0,2.0,24.0,22.0,26.0,STARS,,07,07X527
5882,7,X,X527,Bronx Leadership Academy II High School,09-12,GEN ED,ENGLISH,English 12,-,55.0,2.0,27.5,24.0,31.0,STARS,,07,07X527
5883,7,X,X527,Bronx Leadership Academy II High School,09-12,GEN ED,ENGLISH,Other English,-,10.0,1.0,10.0,10.0,10.0,STARS,,07,07X527
5884,7,X,X527,Bronx Leadership Academy II High School,09-12,GEN ED,MATH,Integrated Algebra,-,116.0,4.0,29.0,25.0,32.0,STARS,,07,07X527
5885,7,X,X527,Bronx Leadership Academy II High School,09-12,GEN ED,MATH,Geometry,-,101.0,4.0,25.3,16.0,30.0,STARS,,07,07X527
5886,7,X,X527,Bronx Leadership Academy II High School,09-12,GEN ED,MATH,Trigonometry,-,28.0,1.0,28.0,28.0,28.0,STARS,,07,07X527
5887,7,X,X527,Bronx Leadership Academy II High School,09-12,GEN ED,SCIENCE,Living Environment,-,128.0,5.0,25.6,22.0,29.0,STARS,,07,07X527
5888,7,X,X527,Bronx Leadership Academy II High School,09-12,GEN ED,SCIENCE,Chemistry,-,54.0,2.0,27.0,27.0,27.0,STARS,,07,07X527
5889,7,X,X527,Bronx Leadership Academy II High School,09-12,GEN ED,SCIENCE,Physics,-,84.0,3.0,28.0,20.0,32.0,STARS,,07,07X527
5890,7,X,X527,Bronx Leadership Academy II High School,09-12,GEN ED,SCIENCE,Other Science,-,100.0,4.0,25.0,11.0,30.0,STARS,,07,07X527
5891,7,X,X527,Bronx Leadership Academy II High School,09-12,GEN ED,SOCIAL STUDIES,Global History & Geography,-,146.0,5.0,29.2,27.0,32.0,STARS,,07,07X527
5892,7,X,X527,Bronx Leadership Academy II High School,09-12,GEN ED,SOCIAL STUDIES,US History & Government,-,45.0,2.0,22.5,18.0,27.0,STARS,,07,07X527
5893,7,X,X527,Bronx Leadership Academy II High School,09-12,GEN ED,SOCIAL STUDIES,Economics,-,34.0,2.0,17.0,14.0,20.0,STARS,,07,07X527
5894,7,X,X527,Bronx Leadership Academy II High School,09-12,CTT,ENGLISH,MS English Core,-,5.0,1.0,5.0,5.0,5.0,STARS,,07,07X527
5895,7,X,X527,Bronx Leadership Academy II High School,09-12,CTT,ENGLISH,Other English,-,229.0,10.0,22.9,14.0,30.0,STARS,,07,07X527
5896,7,X,X527,Bronx Leadership Academy II High School,09-12,CTT,MATH,Integrated Algebra,-,250.0,10.0,25.0,12.0,41.0,STARS,,07,07X527
5897,7,X,X527,Bronx Leadership Academy II High School,09-12,CTT,SCIENCE,Earth Science,-,136.0,4.0,34.0,33.0,35.0,STARS,,07,07X527
5898,7,X,X527,Bronx Leadership Academy II High School,09-12,CTT,SCIENCE,Living Environment,-,132.0,5.0,26.4,22.0,32.0,STARS,,07,07X527
5899,7,X,X527,Bronx Leadership Academy II High School,09-12,CTT,SCIENCE,Other Science,-,57.0,2.0,28.5,27.0,30.0,STARS,,07,07X527
5900,7,X,X527,Bronx Leadership Academy II High School,09-12,CTT,SOCIAL STUDIES,Global History & Geography,-,118.0,5.0,23.6,19.0,28.0,STARS,,07,07X527
5901,7,X,X527,Bronx Leadership Academy II High School,09-12,CTT,SOCIAL STUDIES,US History & Government,-,68.0,2.0,34.0,32.0,36.0,STARS,,07,07X527
5902,7,X,X527,Bronx Leadership Academy II High School,09-12,CTT,SOCIAL STUDIES,Economics,-,33.0,1.0,33.0,33.0,33.0,STARS,,07,07X527
5903,7,X,X527,Bronx Leadership Academy II High School,09-12,CTT,SOCIAL STUDIES,Participation in Government,-,34.0,1.0,34.0,34.0,34.0,STARS,,07,07X527
5904,7,X,X527,Bronx Leadership Academy II High School,09-12,CTT,SOCIAL STUDIES,Other Social Studies,-,32.0,1.0,32.0,32.0,32.0,STARS,,07,07X527
5905,7,X,X527,Bronx Leadership Academy II High School,,,,,,,,,,,,14.4,07,07X527
5906,7,X,X547,New Explorers High School,09-12,GEN ED,ENGLISH,English 9,-,26.0,1.0,26.0,26.0,26.0,STARS,,07,07X547
5907,7,X,X547,New Explorers High School,09-12,GEN ED,ENGLISH,English 11,-,23.0,1.0,23.0,23.0,23.0,STARS,,07,07X547
5908,7,X,X547,New Explorers High School,09-12,GEN ED,ENGLISH,English 12,-,32.0,1.0,32.0,32.0,32.0,STARS,,07,07X547
5909,7,X,X547,New Explorers High School,09-12,GEN ED,ENGLISH,Other English,-,25.0,1.0,25.0,25.0,25.0,STARS,,07,07X547
5910,7,X,X547,New Explorers High School,09-12,GEN ED,MATH,Integrated Algebra,-,16.0,1.0,16.0,16.0,16.0,STARS,,07,07X547
5911,7,X,X547,New Explorers High School,09-12,GEN ED,MATH,Geometry,-,56.0,3.0,18.7,10.0,24.0,STARS,,07,07X547
5912,7,X,X547,New Explorers High School,09-12,GEN ED,MATH,Trigonometry,-,28.0,2.0,14.0,11.0,17.0,STARS,,07,07X547
5913,7,X,X547,New Explorers High School,09-12,GEN ED,SCIENCE,Earth Science,-,75.0,3.0,25.0,15.0,34.0,STARS,,07,07X547
5914,7,X,X547,New Explorers High School,09-12,GEN ED,SCIENCE,Living Environment,-,30.0,1.0,30.0,30.0,30.0,STARS,,07,07X547
5915,7,X,X547,New Explorers High School,09-12,GEN ED,SOCIAL STUDIES,US History & Government,-,24.0,1.0,24.0,24.0,24.0,STARS,,07,07X547
5916,7,X,X547,New Explorers High School,09-12,GEN ED,SOCIAL STUDIES,Participation in Government,-,32.0,1.0,32.0,32.0,32.0,STARS,,07,07X547
5917,7,X,X547,New Explorers High School,09-12,CTT,ENGLISH,English 9,-,78.0,3.0,26.0,19.0,34.0,STARS,,07,07X547
5918,7,X,X547,New Explorers High School,09-12,CTT,ENGLISH,English 10,-,96.0,3.0,32.0,30.0,33.0,STARS,,07,07X547
5919,7,X,X547,New Explorers High School,09-12,CTT,ENGLISH,English 11,-,58.0,2.0,29.0,28.0,30.0,STARS,,07,07X547
5920,7,X,X547,New Explorers High School,09-12,CTT,ENGLISH,English 12,-,29.0,1.0,29.0,29.0,29.0,STARS,,07,07X547
5921,7,X,X547,New Explorers High School,09-12,CTT,ENGLISH,Other English,-,118.0,6.0,19.7,15.0,28.0,STARS,,07,07X547
5922,7,X,X547,New Explorers High School,09-12,CTT,MATH,Integrated Algebra,-,223.0,8.0,27.9,18.0,35.0,STARS,,07,07X547
5923,7,X,X547,New Explorers High School,09-12,CTT,SCIENCE,Earth Science,-,55.0,2.0,27.5,27.0,28.0,STARS,,07,07X547
5924,7,X,X547,New Explorers High School,09-12,CTT,SCIENCE,Living Environment,-,190.0,8.0,23.8,14.0,35.0,STARS,,07,07X547
5925,7,X,X547,New Explorers High School,09-12,CTT,SOCIAL STUDIES,Global History & Geography,-,299.0,9.0,33.2,28.0,37.0,STARS,,07,07X547
5926,7,X,X547,New Explorers High School,09-12,CTT,SOCIAL STUDIES,US History & Government,-,81.0,3.0,27.0,20.0,31.0,STARS,,07,07X547
5927,7,X,X547,New Explorers High School,09-12,CTT,SOCIAL STUDIES,Participation in Government,-,25.0,1.0,25.0,25.0,25.0,STARS,,07,07X547
5928,7,X,X547,New Explorers High School,,,,,,,,,,,,14.3,07,07X547
5929,7,X,X548,Urban Assembly School for Careers in Sports,09-12,GEN ED,ENGLISH,English 9,-,107.0,4.0,26.8,24.0,29.0,STARS,,07,07X548
5930,7,X,X548,Urban Assembly School for Careers in Sports,09-12,GEN ED,ENGLISH,English 10,-,52.0,2.0,26.0,26.0,26.0,STARS,,07,07X548
5931,7,X,X548,Urban Assembly School for Careers in Sports,09-12,GEN ED,ENGLISH,English 11,-,80.0,3.0,26.7,21.0,30.0,STARS,,07,07X548
5932,7,X,X548,Urban Assembly School for Careers in Sports,09-12,GEN ED,ENGLISH,English 12,-,70.0,3.0,23.3,21.0,28.0,STARS,,07,07X548
5933,7,X,X548,Urban Assembly School for Careers in Sports,09-12,GEN ED,ENGLISH,Other English,-,195.0,8.0,24.4,18.0,29.0,STARS,,07,07X548
5934,7,X,X548,Urban Assembly School for Careers in Sports,09-12,GEN ED,MATH,Integrated Algebra,-,75.0,3.0,25.0,23.0,27.0,STARS,,07,07X548
5935,7,X,X548,Urban Assembly School for Careers in Sports,09-12,GEN ED,MATH,Geometry,-,48.0,2.0,24.0,21.0,27.0,STARS,,07,07X548
5936,7,X,X548,Urban Assembly School for Careers in Sports,09-12,GEN ED,MATH,Trigonometry,-,32.0,1.0,32.0,32.0,32.0,STARS,,07,07X548
5937,7,X,X548,Urban Assembly School for Careers in Sports,09-12,GEN ED,MATH,Math B,-,24.0,1.0,24.0,24.0,24.0,STARS,,07,07X548
5938,7,X,X548,Urban Assembly School for Careers in Sports,09-12,GEN ED,MATH,Other Math,-,67.0,3.0,22.3,20.0,24.0,STARS,,07,07X548
5939,7,X,X548,Urban Assembly School for Careers in Sports,09-12,GEN ED,SCIENCE,Living Environment,-,81.0,3.0,27.0,26.0,28.0,STARS,,07,07X548
5940,7,X,X548,Urban Assembly School for Careers in Sports,09-12,GEN ED,SCIENCE,Chemistry,-,172.0,7.0,24.6,18.0,31.0,STARS,,07,07X548
5941,7,X,X548,Urban Assembly School for Careers in Sports,09-12,GEN ED,SCIENCE,Physics,-,46.0,2.0,23.0,17.0,29.0,STARS,,07,07X548
5942,7,X,X548,Urban Assembly School for Careers in Sports,09-12,GEN ED,SCIENCE,Other Science,-,31.0,1.0,31.0,31.0,31.0,STARS,,07,07X548
5943,7,X,X548,Urban Assembly School for Careers in Sports,09-12,GEN ED,SOCIAL STUDIES,Global History & Geography,-,98.0,4.0,24.5,24.0,26.0,STARS,,07,07X548
5944,7,X,X548,Urban Assembly School for Careers in Sports,09-12,GEN ED,SOCIAL STUDIES,US History & Government,-,111.0,4.0,27.8,23.0,30.0,STARS,,07,07X548
5945,7,X,X548,Urban Assembly School for Careers in Sports,09-12,GEN ED,SOCIAL STUDIES,Participation in Government,-,67.0,3.0,22.3,17.0,29.0,STARS,,07,07X548
5946,7,X,X548,Urban Assembly School for Careers in Sports,09-12,GEN ED,SOCIAL STUDIES,Other Social Studies,-,100.0,4.0,25.0,22.0,29.0,STARS,,07,07X548
5947,7,X,X548,Urban Assembly School for Careers in Sports,09-12,CTT,ENGLISH,English 9,-,55.0,2.0,27.5,27.0,28.0,STARS,,07,07X548
5948,7,X,X548,Urban Assembly School for Careers in Sports,09-12,CTT,ENGLISH,English 10,-,47.0,2.0,23.5,23.0,24.0,STARS,,07,07X548
5949,7,X,X548,Urban Assembly School for Careers in Sports,09-12,CTT,ENGLISH,Other English,-,101.0,4.0,25.3,23.0,29.0,STARS,,07,07X548
5950,7,X,X548,Urban Assembly School for Careers in Sports,09-12,CTT,MATH,Integrated Algebra,-,26.0,1.0,26.0,26.0,26.0,STARS,,07,07X548
5951,7,X,X548,Urban Assembly School for Careers in Sports,09-12,CTT,MATH,Geometry,-,49.0,2.0,24.5,24.0,25.0,STARS,,07,07X548
5952,7,X,X548,Urban Assembly School for Careers in Sports,09-12,CTT,MATH,Trigonometry,-,29.0,1.0,29.0,29.0,29.0,STARS,,07,07X548
5953,7,X,X548,Urban Assembly School for Careers in Sports,09-12,CTT,MATH,Math B,-,25.0,1.0,25.0,25.0,25.0,STARS,,07,07X548
5954,7,X,X548,Urban Assembly School for Careers in Sports,09-12,CTT,MATH,Other Math,-,29.0,1.0,29.0,29.0,29.0,STARS,,07,07X548
5955,7,X,X548,Urban Assembly School for Careers in Sports,09-12,CTT,SCIENCE,Living Environment,-,53.0,2.0,26.5,24.0,29.0,STARS,,07,07X548
5956,7,X,X548,Urban Assembly School for Careers in Sports,09-12,CTT,SCIENCE,Chemistry,-,39.0,2.0,19.5,17.0,22.0,STARS,,07,07X548
5957,7,X,X548,Urban Assembly School for Careers in Sports,09-12,CTT,SCIENCE,Other Science,-,202.0,3.0,67.3,28.0,96.0,STARS,,07,07X548
5958,7,X,X548,Urban Assembly School for Careers in Sports,09-12,CTT,SOCIAL STUDIES,Global History & Geography,-,33.0,1.0,33.0,33.0,33.0,STARS,,07,07X548
5959,7,X,X548,Urban Assembly School for Careers in Sports,09-12,CTT,SOCIAL STUDIES,US History & Government,-,81.0,3.0,27.0,24.0,30.0,STARS,,07,07X548
5960,7,X,X548,Urban Assembly School for Careers in Sports,09-12,CTT,SOCIAL STUDIES,Other Social Studies,-,109.0,4.0,27.3,25.0,29.0,STARS,,07,07X548
5961,7,X,X548,Urban Assembly School for Careers in Sports,,,,,,,,,,,,15.0,07,07X548
5962,7,X,X551,Bronx Academy of Letters,06,GEN ED,-,-,-,72.0,3.0,24.0,21.0,30.0,ATS,,07,07X551
5963,7,X,X551,Bronx Academy of Letters,07,GEN ED,-,-,-,54.0,3.0,18.0,17.0,19.0,ATS,,07,07X551
5964,7,X,X551,Bronx Academy of Letters,08,GEN ED,-,-,-,70.0,3.0,23.3,18.0,27.0,ATS,,07,07X551
5965,7,X,X551,Bronx Academy of Letters,0K-09,SPEC ED,-,-,12:1,25.0,2.0,12.5,10.0,15.0,ATS,,07,07X551
5966,7,X,X551,Bronx Academy of Letters,0K-09,SPEC ED,-,-,12:1:1,6.0,1.0,6.0,6.0,6.0,ATS,,07,07X551
5967,7,X,X551,Bronx Academy of Letters,MS Core,GEN ED,ENGLISH,MS English Core,-,330.0,14.0,23.6,19.0,29.0,STARS,,07,07X551
5968,7,X,X551,Bronx Academy of Letters,MS Core,GEN ED,MATH,MS Math Core,-,209.0,9.0,23.2,20.0,26.0,STARS,,07,07X551
5969,7,X,X551,Bronx Academy of Letters,MS Core,GEN ED,SCIENCE,MS Science Core,-,123.0,5.0,24.6,22.0,26.0,STARS,,07,07X551
5970,7,X,X551,Bronx Academy of Letters,MS Core,GEN ED,SCIENCE,Living Environment,-,71.0,3.0,23.7,23.0,25.0,STARS,,07,07X551
5971,7,X,X551,Bronx Academy of Letters,MS Core,GEN ED,SOCIAL STUDIES,MS Social Studies Core,-,110.0,5.0,22.0,17.0,25.0,STARS,,07,07X551
5972,7,X,X551,Bronx Academy of Letters,MS Core,CTT,ENGLISH,MS English Core,-,69.0,4.0,17.3,11.0,24.0,STARS,,07,07X551
